liczba_izb,nr_kondygnacji,calkowita_powierzchnia,wsp_x,wsp_y,adres_miejscowosc,adres_ulica,adres_numer,bud_id,dzialka_id,dzialka_mpzp,dzialka_sposob_uzytkowania,n_udzial_str,is_market_transaction,data_dokumentu,powierzchnia_final,osiedle,ma_pomieszczenia_przynalezne,rok,rok_miesiac_float,cena_za_m2,is_pierwotny,is_uzytkowanie_wieczyste,sprzedajacy_firma,sprzedajacy_jst,sprzedajacy_osoba,is_wielorodzinny,osiedle_cat
3.0,1.0,35.65,5807696.406,6428551.537,Poznań,ul. Na Miasteczku,1,,,,,1/1,True,2011-01-31,35.65,Rataje,0,2011,2011.0,9248.89735323272,0,0,0,1,0,0,24
2.0,3.0,29.35,5807696.406,6428551.537,Poznań,ul. Na Miasteczku,1,,,,,1/1,True,2011-02-23,29.35,Rataje,0,2011,2011.0833333333333,9629.297366057332,0,0,0,1,0,0,24
4.0,2.0,60.49,5812969.361,6428818.381,Poznań,ul. Karpia,17A,,,,,1/1,True,2011-01-21,60.49,Naramowice,0,2011,2011.0,9249.957687542686,0,0,0,1,0,0,15
4.0,5.0,67.27,5812969.361,6428818.381,Poznań,ul. Karpia,17A,,,,,1/1,True,2011-01-27,67.27,Naramowice,0,2011,2011.0,9884.357972372007,0,0,0,1,0,0,15
1.0,4.0,28.7,5812969.361,6428818.381,Poznań,ul. Karpia,17,,,,,1/1,True,2011-01-31,28.7,Naramowice,0,2011,2011.0,10387.205253694892,0,0,0,1,0,0,15
3.0,2.0,50.93,5812969.361,6428818.381,Poznań,ul. Karpia,17,,,,,1/1,True,2011-02-07,50.93,Naramowice,0,2011,2011.0833333333333,9795.458857900787,0,0,0,1,0,0,15
2.0,3.0,45.22,5812969.361,6428818.381,Poznań,ul. Karpia,17,,,,,1/1,True,2011-02-15,45.22,Naramowice,0,2011,2011.0833333333333,10162.13298731849,0,0,0,1,0,0,15
1.0,4.0,36.28,5812969.361,6428818.381,Poznań,ul. Karpia,17,,,,,1/1,True,2011-02-17,36.28,Naramowice,0,2011,2011.0833333333333,10281.130323654135,0,0,0,1,0,0,15
2.0,1.0,41.0,5812969.361,6428818.381,Poznań,ul. Karpia,17A,,,,,1/1,True,2011-03-07,41.0,Naramowice,0,2011,2011.1666666666667,10640.250159286225,0,0,0,1,0,0,15
1.0,4.0,21.84,5812969.361,6428818.381,Poznań,ul. Karpia,17,,,,,1/1,True,2011-02-14,21.84,Naramowice,0,2011,2011.0833333333333,12345.497500837491,0,0,0,1,0,0,15
3.0,3.0,50.71,5812969.361,6428818.381,Poznań,ul. Karpia,17,,,,,1/1,True,2011-03-10,50.71,Naramowice,0,2011,2011.1666666666667,10527.12488492755,0,0,0,1,0,0,15
3.0,5.0,53.56,5812969.361,6428818.381,Poznań,ul. Karpia,17A,,,,,1/1,True,2011-03-16,53.56,Naramowice,0,2011,2011.1666666666667,9697.261574544762,0,0,0,1,0,0,15
3.0,1.0,49.0,5805610.445,6426290.849,Poznań,ul. Saperska,38B,,,,,1/1,True,2011-03-09,49.0,Wilda,0,2011,2011.1666666666667,9230.857121850626,0,0,0,1,0,0,33
3.0,0.0,55.5,5805610.445,6426290.849,Poznań,ul. Saperska,36A,,,,,1/1,True,2011-03-08,55.5,Wilda,0,2011,2011.1666666666667,8283.627538725257,0,0,0,1,0,0,33
3.0,3.0,49.4,5805610.445,6426290.849,Poznań,ul. Saperska,36B,,,,,1/1,True,2011-03-10,49.4,Wilda,0,2011,2011.1666666666667,9041.88961396415,0,0,0,1,0,0,33
3.0,4.0,48.9,5805610.445,6426290.849,Poznań,ul. Saperska,36B,,,,,1/1,True,2011-03-10,48.9,Wilda,0,2011,2011.1666666666667,9798.65828922101,0,0,0,1,0,0,33
4.0,1.0,106.2,5807748.459,6425115.461,Poznań,ul. Jana Matejki,48/49,,,,,1/1,True,2011-03-04,106.2,Łazarz,0,2011,2011.1666666666667,11863.245427888434,0,0,0,1,0,0,38
2.0,0.0,41.4,5805610.445,6426290.849,Poznań,ul. Saperska,36B,,,,,1/1,True,2011-03-04,41.4,Wilda,0,2011,2011.1666666666667,9052.118202945612,0,0,0,1,0,0,33
2.0,2.0,66.31,5809274.401,6427769.942,Poznań,ul. Garbary,95,,,,,1/1,True,2011-03-09,66.31,Stare Miasto,0,2011,2011.1666666666667,8646.674954619739,0,0,0,1,0,0,26
3.0,0.0,47.8,5805580.531,6426274.721,Poznań,ul. Saperska,38A,,,,,1/1,True,2011-03-02,47.8,Wilda,0,2011,2011.1666666666667,8352.241065194723,0,0,0,1,0,0,33
3.0,1.0,49.3,5805610.445,6426290.849,Poznań,ul. Saperska,36B,,,,,1/1,True,2011-03-03,49.3,Wilda,0,2011,2011.1666666666667,9537.951387511377,0,0,0,1,0,0,33
3.0,0.0,48.5,5805580.531,6426274.721,Poznań,ul. Saperska,38A,,,,,1/1,True,2011-02-23,48.5,Wilda,0,2011,2011.0833333333333,8348.334655700584,0,0,0,1,0,0,33
2.0,4.0,37.2,5805610.445,6426290.849,Poznań,ul. Saperska,36B,,,,,1/1,True,2011-02-25,37.2,Wilda,0,2011,2011.0833333333333,9958.76641825721,0,0,0,1,0,0,33
2.0,2.0,37.0,5805610.445,6426290.849,Poznań,ul. Saperska,36A,,,,,1/1,True,2011-02-28,37.0,Wilda,0,2011,2011.0833333333333,9637.302710392138,0,0,0,1,0,0,33
3.0,0.0,49.2,5805580.531,6426274.721,Poznań,ul. Saperska,38A,,,,,1/1,True,2011-02-18,49.2,Wilda,0,2011,2011.0833333333333,8276.13263747636,0,0,0,1,0,0,33
3.0,0.0,53.9,5808214.147,6424824.957,Poznań,ul. Ułańska,15,,,,,1/1,True,2011-01-18,53.9,Łazarz,0,2011,2011.0,8792.482309428637,0,0,0,1,0,0,38
4.0,3.0,117.0,5808207.307,6424687.525,Poznań,ul. Wojskowa,8A,,,,,1/1,True,2011-01-19,109.7,Łazarz,1,2011,2011.0,6580.748135956446,0,0,0,1,0,0,38
3.0,1.0,48.8,5808207.307,6424687.525,Poznań,ul. Wojskowa,8A,,,,,1/1,True,2011-02-28,48.8,Łazarz,0,2011,2011.0833333333333,6009.733031419518,0,0,0,1,0,0,38
5.0,1.0,121.6,5808121.935,6427988.772,Poznań,ul. Mostowa,19b,,,,,1/1,True,2011-01-27,121.6,Stare Miasto,0,2011,2011.0,20703.872241065634,0,0,0,1,0,0,26
4.0,3.0,69.0,5805529.331,6426257.98,Poznań,ul. Saperska,40A,,,,,1/1,True,2011-03-01,69.0,Wilda,0,2011,2011.1666666666667,10296.346368754002,0,0,0,1,0,0,33
3.0,1.0,84.19,5814424.235,6424868.971,Poznań,ul. Janiny Omańkowskiej,109B,,,,,1/1,True,2011-02-17,84.19,Podolany,0,2011,2011.0833333333333,6366.590050074768,0,0,0,1,0,0,23
3.0,1.0,68.12,5808812.925,6423700.172,Poznań,ul. Brzask,10D,,,,,1/1,True,2011-03-03,68.12,Grunwald Północ,0,2011,2011.1666666666667,10232.788675119717,0,0,0,1,0,0,4
4.0,2.0,76.7,5808812.925,6423700.172,Poznań,ul. Brzask,10,,,,,1/1,True,2011-03-11,76.7,Grunwald Północ,0,2011,2011.1666666666667,10827.54873723338,0,0,0,1,0,0,4
4.0,2.0,76.73,5808812.925,6423700.172,Poznań,ul. Brzask,10C,,,,,1/1,True,2011-03-17,76.73,Grunwald Północ,0,2011,2011.1666666666667,9745.51302392354,0,0,0,1,0,0,4
4.0,1.0,77.08,5808812.925,6423700.172,Poznań,ul. Brzask,10C,,,,,1/1,True,2011-03-17,77.08,Grunwald Północ,0,2011,2011.1666666666667,9745.513023923542,0,0,0,1,0,0,4
4.0,1.0,71.83,5808812.925,6423700.172,Poznań,ul. Brzask,10B,,,,,1/1,True,2011-03-11,71.83,Grunwald Północ,0,2011,2011.1666666666667,10106.430313298555,0,0,0,1,0,0,4
3.0,1.0,33.1,5808812.925,6423700.172,Poznań,ul. Brzask,10,,,,,1/1,True,2011-03-09,33.1,Grunwald Północ,0,2011,2011.1666666666667,10973.429999355385,0,0,0,1,0,0,4
5.0,0.0,98.77,5814468.481,6424737.844,Poznań,ul. Janiny Omańkowskiej,105B,,,,,1/1,True,2011-01-19,98.77,Podolany,0,2011,2011.0,7400.1566952947815,0,0,0,1,0,0,23
5.0,0.0,98.77,5814461.806,6424734.529,Poznań,ul. Janiny Omańkowskiej,105A,,,,,1/1,True,2011-01-21,98.77,Podolany,0,2011,2011.0,7564.604621856888,0,0,0,1,0,0,23
5.0,0.0,98.77,5814424.416,6424810.359,Poznań,ul. Janiny Omańkowskiej,105E,,,,,1/1,True,2011-01-27,98.77,Podolany,0,2011,2011.0,7380.830774965203,0,0,0,1,0,0,23
5.0,0.0,98.77,5814435.486,6424787.886,Poznań,ul. Janiny Omańkowskiej,105C,,,,,1/1,True,2011-01-28,98.77,Podolany,0,2011,2011.0,7268.598354045096,0,0,0,1,0,0,23
3.0,0.0,48.7,5805610.445,6426290.849,Poznań,ul. Saperska,38B,,,,,1/1,True,2011-03-07,48.7,Wilda,0,2011,2011.1666666666667,8420.123252669939,0,0,0,1,0,0,33
4.0,2.0,61.17,5808642.486,6431623.391,Poznań,ul. Mogileńska,10C,,,,,1/1,True,2011-02-09,61.17,Warszawskie-Pomet-Maltańskie,0,2011,2011.0833333333333,10819.010943303954,0,0,0,1,0,0,32
4.0,2.0,61.13,5808642.486,6431623.391,Poznań,ul. Mogileńska,10C,,,,,1/1,True,2011-02-18,61.13,Warszawskie-Pomet-Maltańskie,0,2011,2011.0833333333333,10734.465515200149,0,0,0,1,0,0,32
2.0,3.0,48.8,5805580.531,6426274.721,Poznań,ul. Saperska,38A,,,,,1/1,True,2011-03-11,48.8,Wilda,0,2011,2011.1666666666667,9500.623725341507,0,0,0,1,0,0,33
2.0,5.0,42.7,5805610.445,6426290.849,Poznań,ul. Saperska,38B,,,,,1/1,True,2011-03-11,42.7,Wilda,0,2011,2011.1666666666667,10270.447741489526,0,0,0,1,0,0,33
3.0,1.0,49.3,5805580.531,6426274.721,Poznań,ul. Saperska,38A,,,,,1/1,True,2011-03-16,49.3,Wilda,0,2011,2011.1666666666667,9583.746732688029,0,0,0,1,0,0,33
1.0,2.0,31.12,5809094.72,6419963.343,Poznań,ul. Złotowska,51A,,,,,1/1,True,2011-03-01,31.12,Ławica,0,2011,2011.1666666666667,8777.261439943717,0,0,0,1,0,0,37
1.0,0.0,31.76,5809094.72,6419963.343,Poznań,ul. Złotowska,51B,,,,,1/1,True,2011-03-01,31.76,Ławica,0,2011,2011.1666666666667,8817.889107922623,0,0,0,1,0,0,37
2.0,3.0,36.8,5805610.445,6426290.849,Poznań,ul. Saperska,36B,,,,,1/1,True,2011-03-11,36.8,Wilda,0,2011,2011.1666666666667,9328.44567280388,0,0,0,1,0,0,33
3.0,1.0,48.4,5805610.445,6426290.849,Poznań,ul. Saperska,36B,,,,,1/1,True,2011-03-11,48.4,Wilda,0,2011,2011.1666666666667,9228.705515079111,0,0,0,1,0,0,33
3.0,3.0,49.4,5805610.445,6426290.849,Poznań,ul. Saperska,36B,,,,,1/1,True,2011-03-08,49.4,Wilda,0,2011,2011.1666666666667,9787.33587333795,0,0,0,1,0,0,33
3.0,2.0,49.0,5805580.531,6426274.721,Poznań,ul. Saperska,38A,,,,,1/1,True,2011-03-07,49.0,Wilda,0,2011,2011.1666666666667,9913.909853816349,0,0,0,1,0,0,33
3.0,2.0,49.0,5805610.445,6426290.849,Poznań,ul. Saperska,36B,,,,,1/1,True,2011-03-07,49.0,Wilda,0,2011,2011.1666666666667,9414.03298909621,0,0,0,1,0,0,33
3.0,3.0,50.1,5805610.445,6426290.849,Poznań,ul. Saperska,36A,,,,,1/1,True,2011-03-07,50.1,Wilda,0,2011,2011.1666666666667,9037.33907751843,0,0,0,1,0,0,33
3.0,2.0,50.1,5805610.445,6426290.849,Poznań,ul. Saperska,36A,,,,,1/1,True,2011-03-03,50.1,Wilda,0,2011,2011.1666666666667,8915.555826942693,0,0,0,1,0,0,33
2.0,6.0,43.6,5805610.445,6426290.849,Poznań,ul. Saperska,36B,,,,,1/1,True,2011-03-03,43.6,Wilda,0,2011,2011.1666666666667,10010.590978174261,0,0,0,1,0,0,33
4.0,1.0,103.45,5808861.328,6428149.281,Poznań,ul. Tylne Chwaliszewo,23,,,,,1/1,True,2011-01-13,103.45,Stare Miasto,0,2011,2011.0,13392.818768175897,0,0,0,1,0,0,26
2.0,5.0,36.1,5805610.445,6426290.849,Poznań,ul. Saperska,38B,,,,,1/1,True,2011-03-04,36.1,Wilda,0,2011,2011.1666666666667,10559.348848377507,0,0,0,1,0,0,33
3.0,1.0,69.1,5808861.328,6428149.281,Poznań,ul. Tylne Chwaliszewo,23,,,,,1/1,True,2011-01-13,69.1,Stare Miasto,0,2011,2011.0,13045.730169506913,0,0,0,1,0,0,26
3.0,1.0,80.77,5808861.328,6428149.281,Poznań,ul. Tylne Chwaliszewo,23,,,,,1/1,True,2011-01-25,80.77,Stare Miasto,0,2011,2011.0,13473.43016389908,0,0,0,1,0,0,26
3.0,4.0,51.9,5805610.445,6426290.849,Poznań,ul. Saperska,36A,,,,,1/1,True,2011-03-02,51.9,Wilda,0,2011,2011.1666666666667,10296.209932660217,0,0,0,1,0,0,33
3.0,0.0,52.8,5805610.445,6426290.849,Poznań,ul. Saperska,36B,,,,,1/1,True,2011-03-02,52.8,Wilda,0,2011,2011.1666666666667,8362.96065070954,0,0,0,1,0,0,33
2.0,5.0,43.3,5805580.531,6426274.721,Poznań,ul. Saperska,38A,,,,,1/1,True,2011-03-01,43.3,Wilda,0,2011,2011.1666666666667,9906.31398881828,0,0,0,1,0,0,33
3.0,0.0,48.0,5805610.445,6426290.849,Poznań,ul. Saperska,36B,,,,,1/1,True,2011-03-01,48.0,Wilda,0,2011,2011.1666666666667,8420.123252669939,0,0,0,1,0,0,33
3.0,2.0,48.9,5805610.445,6426290.849,Poznań,ul. Saperska,38B,,,,,1/1,True,2011-02-24,48.9,Wilda,0,2011,2011.0833333333333,7711.030225333091,0,0,0,1,0,0,33
3.0,0.0,49.0,5805610.445,6426290.849,Poznań,ul. Saperska,38B,,,,,1/1,True,2011-02-28,49.0,Wilda,0,2011,2011.0833333333333,8342.159148478551,0,0,0,1,0,0,33
3.0,3.0,80.5,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-01-24,76.6,Zielony Dębiec,1,2011,2011.0,8358.029322037353,0,0,0,1,0,0,36
2.0,8.0,34.33,5807627.049,6428485.501,Poznań,ul. Na Miasteczku,12,,,,,1/1,True,2011-03-10,34.33,Rataje,0,2011,2011.1666666666667,10734.097335165763,0,0,0,1,0,0,24
2.0,6.0,54.6,5807627.049,6428485.501,Poznań,ul. Na Miasteczku,12,,,,,1/1,True,2011-03-17,54.6,Rataje,0,2011,2011.1666666666667,9288.791459942693,0,0,0,1,0,0,24
2.0,4.0,56.7,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-01-24,50.6,Zielony Dębiec,1,2011,2011.0,8768.054438545098,0,0,0,1,0,0,36
3.0,4.0,55.4,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-01-24,49.6,Zielony Dębiec,1,2011,2011.0,9397.522235884067,0,0,0,1,0,0,36
3.0,1.0,76.0,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-01-26,72.0,Zielony Dębiec,1,2011,2011.0,8547.251665342388,0,0,0,1,0,0,36
4.0,4.0,72.4,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-02-02,67.9,Zielony Dębiec,1,2011,2011.0833333333333,9225.077032719622,0,0,0,1,0,0,36
4.0,3.0,102.3,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-01-26,97.2,Zielony Dębiec,1,2011,2011.0,8051.277809564093,0,0,0,1,0,0,36
3.0,2.0,83.15,5807646.149,6423186.295,Poznań,ul. Konfederacka,4A,,,,,1/1,True,2011-02-11,83.15,Grunwald Południe,0,2011,2011.0833333333333,8975.13031705239,0,0,0,1,0,0,3
3.0,1.0,59.2,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-01-31,54.2,Zielony Dębiec,1,2011,2011.0,9113.510510771654,0,0,0,1,0,0,36
3.0,2.0,58.800000000000004,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-01-31,53.6,Zielony Dębiec,1,2011,2011.0,8522.276289887093,0,0,0,1,0,0,36
3.0,1.0,59.34,5807998.594,6427765.509,Poznań,ul. Kazimierza Wielkiego,5,,,,,1/1,True,2011-03-08,59.34,Stare Miasto,0,2011,2011.1666666666667,10811.924627709805,0,0,0,1,0,0,26
4.0,3.0,75.9,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-02-02,71.5,Zielony Dębiec,1,2011,2011.0833333333333,9031.049473343759,0,0,0,1,0,0,36
4.0,2.0,89.69,5807998.594,6427765.509,Poznań,ul. Kazimierza Wielkiego,5C,,,,,1/1,True,2011-03-08,85.96,Stare Miasto,1,2011,2011.1666666666667,10430.248308595685,0,0,0,1,0,0,26
2.0,2.0,56.0,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-03-03,50.7,Zielony Dębiec,1,2011,2011.1666666666667,9005.046894027784,0,0,0,1,0,0,36
3.0,2.0,48.81,5809592.94,6425617.173,Poznań,ul. Kościelna,26,,,,,1/1,True,2011-03-18,48.81,Jeżyce,0,2011,2011.1666666666667,9590.442032011078,0,0,0,1,0,0,8
3.0,4.0,57.8,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-02-10,53.9,Zielony Dębiec,1,2011,2011.0833333333333,9038.596893577858,0,0,0,1,0,0,36
3.0,4.0,77.82,5807998.594,6427765.509,Poznań,ul. Kazimierza Wielkiego,5,,,,,1/1,True,2011-03-08,77.82,Stare Miasto,0,2011,2011.1666666666667,10644.674981155244,0,0,0,1,0,0,26
3.0,2.0,63.06,5809592.94,6425617.173,Poznań,ul. Kościelna,26,,,,,1/1,True,2011-03-18,63.06,Jeżyce,0,2011,2011.1666666666667,8912.008421285404,0,0,0,1,0,0,8
2.0,3.0,62.15,5809592.94,6425617.173,Poznań,ul. Kościelna,26,,,,,1/1,True,2011-03-15,62.15,Jeżyce,0,2011,2011.1666666666667,9571.719348382936,0,0,0,1,0,0,8
2.0,4.0,47.19,5807646.149,6423186.295,Poznań,ul. Konfederacka,4A,,,,,1/1,True,2011-02-22,47.19,Grunwald Południe,0,2011,2011.0833333333333,10000.545052500507,0,0,0,1,0,0,3
2.0,3.0,56.93,5809592.94,6425617.173,Poznań,ul. Kościelna,26,,,,,1/1,True,2011-03-15,46.99,Jeżyce,1,2011,2011.1666666666667,9789.066072125795,0,0,0,1,0,0,8
4.0,1.0,75.5,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-03-02,71.7,Zielony Dębiec,1,2011,2011.1666666666667,8459.62157682936,0,0,0,1,0,0,36
2.0,1.0,60.6,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-03-07,54.4,Zielony Dębiec,1,2011,2011.1666666666667,9090.10159554875,0,0,0,1,0,0,36
3.0,3.0,60.699999999999996,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-03-11,53.4,Zielony Dębiec,1,2011,2011.1666666666667,8920.7390633606,0,0,0,1,0,0,36
3.0,2.0,59.4,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-03-11,53.9,Zielony Dębiec,1,2011,2011.1666666666667,9120.48270792674,0,0,0,1,0,0,36
3.0,0.0,59.9,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-03-11,56.1,Zielony Dębiec,1,2011,2011.1666666666667,8685.84048478034,0,0,0,1,0,0,36
3.0,3.0,83.06,5807646.149,6423186.295,Poznań,ul. Konfederacka,4A,,,,,1/1,True,2011-02-22,83.06,Grunwald Południe,0,2011,2011.0833333333333,9016.889652736128,0,0,0,1,0,0,3
4.0,2.0,75.10000000000001,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-03-11,71.2,Zielony Dębiec,1,2011,2011.1666666666667,9219.195095551184,0,0,0,1,0,0,36
4.0,1.0,76.10000000000001,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-03-18,72.2,Zielony Dębiec,1,2011,2011.1666666666667,9125.089188555172,0,0,0,1,0,0,36
2.0,0.0,42.77,5807646.149,6423186.295,Poznań,ul. Konfederacka,4A,,,,,1/1,True,2011-03-29,42.77,Grunwald Południe,0,2011,2011.1666666666667,9952.605365564095,0,0,0,1,0,0,3
4.0,2.0,76.7,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-03-21,71.9,Zielony Dębiec,1,2011,2011.1666666666667,8741.573826554777,0,0,0,1,0,0,36
4.0,4.0,85.2,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-03-22,79.7,Zielony Dębiec,1,2011,2011.1666666666667,8386.749252171741,0,0,0,1,0,0,36
4.0,0.0,118.2,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-03-29,71.7,Zielony Dębiec,1,2011,2011.1666666666667,10875.54648832154,0,0,0,1,0,0,36
4.0,2.0,90.6,5804454.594,6425811.947,Poznań,ul. Wiklinowa,5,,,,,1/1,True,2011-03-28,84.1,Zielony Dębiec,1,2011,2011.1666666666667,8005.859185045404,0,0,0,1,0,0,36
2.0,2.0,40.13,5809592.94,6425617.173,Poznań,ul. Kościelna,26,,,,,1/1,True,2011-03-17,40.13,Jeżyce,0,2011,2011.1666666666667,9511.568903654921,0,0,0,1,0,0,8
2.0,3.0,47.1,5809592.94,6425617.173,Poznań,ul. Kościelna,26,,,,,1/1,True,2011-03-23,47.1,Jeżyce,0,2011,2011.1666666666667,9655.851545288717,0,0,0,1,0,0,8
2.0,3.0,55.75,5809592.94,6425617.173,Poznań,ul. Kościelna,26,,,,,1/1,True,2011-03-22,46.86,Jeżyce,1,2011,2011.1666666666667,9626.623033625996,0,0,0,1,0,0,8
3.0,1.0,46.59,5809592.94,6425617.173,Poznań,ul. Kościelna,26,,,,,1/1,True,2011-03-21,46.59,Jeżyce,0,2011,2011.1666666666667,9691.824499716478,0,0,0,1,0,0,8
3.0,3.0,59.16,5809592.94,6425617.173,Poznań,ul. Kościelna,26,,,,,1/1,True,2011-03-21,49.0,Jeżyce,1,2011,2011.1666666666667,9795.235029147641,0,0,0,1,0,0,8
3.0,1.0,93.28,5809592.94,6425617.173,Poznań,ul. Kościelna,26,,,,,1/1,True,2011-03-23,81.96,Jeżyce,1,2011,2011.1666666666667,8833.096501402057,0,0,0,1,0,0,8
3.0,1.0,63.68,5809592.94,6425617.173,Poznań,ul. Kościelna,26,,,,,1/1,True,2011-03-24,63.68,Jeżyce,0,2011,2011.1666666666667,9039.53722532099,0,0,0,1,0,0,8
3.0,3.0,62.0,5809592.94,6425617.173,Poznań,ul. Kościelna,26,,,,,1/1,True,2011-03-25,62.0,Jeżyce,0,2011,2011.1666666666667,9077.473824702975,0,0,0,1,0,0,8
2.0,3.0,53.09,5809592.94,6425617.173,Poznań,ul. Kościelna,26,,,,,1/1,True,2011-03-25,40.46,Jeżyce,1,2011,2011.1666666666667,9971.768220013642,0,0,0,1,0,0,8
3.0,0.0,80.24,5809592.94,6425617.173,Poznań,ul. Kościelna,26,,,,,1/1,True,2011-03-25,80.24,Jeżyce,0,2011,2011.1666666666667,8400.606316318273,0,0,0,1,0,0,8
3.0,1.0,62.31,5809592.94,6425617.173,Poznań,ul. Kościelna,26,,,,,1/1,True,2011-03-28,62.31,Jeżyce,0,2011,2011.1666666666667,8937.42267477152,0,0,0,1,0,0,8
2.0,12.0,49.37,5807627.049,6428485.501,Poznań,ul. Na Miasteczku,12,,,,,1/1,True,2011-03-25,49.37,Rataje,0,2011,2011.1666666666667,11772.127034705023,0,0,0,1,0,0,24
2.0,7.0,44.66,5807627.049,6428485.501,Poznań,ul. Na Miasteczku,12,,,,,1/1,True,2011-03-28,44.66,Rataje,0,2011,2011.1666666666667,10322.073082281053,0,0,0,1,0,0,24
2.0,7.0,49.57,5807627.049,6428485.501,Poznań,ul. Na Miasteczku,12,,,,,1/1,True,2011-03-30,49.57,Rataje,0,2011,2011.1666666666667,11453.201033083511,0,0,0,1,0,0,24
2.0,7.0,47.18,5807627.049,6428485.501,Poznań,ul. Na Miasteczku,12,,,,,1/1,True,2011-04-01,47.18,Rataje,0,2011,2011.25,10322.422745415563,0,0,0,1,0,0,24
3.0,3.0,43.3,5808244.542,6427356.622,Poznań,ul. Mikołaja Kopernika,4,,,,,1/1,True,2011-01-17,43.3,Stare Miasto,0,2011,2011.0,7877.435469684156,0,0,0,1,0,0,26
3.0,0.0,57.18,5809592.94,6425617.173,Poznań,ul. Kościelna,26,,,,,1/1,True,2011-03-30,46.94,Jeżyce,1,2011,2011.1666666666667,9584.95635430628,0,0,0,1,0,0,8
2.0,0.0,42.099999999999994,5813809.06,6428235.793,Poznań,ul. Bolka,2,,,,,1/1,True,2011-03-16,36.3,Naramowice,1,2011,2011.1666666666667,10462.432874716422,0,0,0,1,0,0,15
4.0,2.0,67.04,5812845.632,6428797.105,Poznań,ul. Karpia,22A,,,,,1/1,True,2011-01-26,67.04,Naramowice,0,2011,2011.0,9448.961016632311,0,0,0,1,0,0,15
4.0,2.0,75.53,5808812.925,6423700.172,Poznań,ul. Brzask,10C,,,,,1/1,True,2011-03-22,75.53,Grunwald Północ,0,2011,2011.1666666666667,9913.774624401029,0,0,0,1,0,0,4
4.0,0.0,101.0,5814500.126,6425154.916,Poznań,ul. Królewska,23,,,,,1/1,True,2011-02-24,63.6,Piątkowo,1,2011,2011.0833333333333,9729.270502217001,0,0,0,1,0,0,21
3.0,1.0,54.55,5808812.925,6423700.172,Poznań,ul. Brzask,10C,,,,,1/1,True,2011-03-21,54.55,Grunwald Północ,0,2011,2011.1666666666667,11776.42136470638,0,0,0,1,0,0,4
3.0,1.0,53.88,5808812.925,6423700.172,Poznań,ul. Brzask,10A,,,,,1/1,True,2011-03-28,53.88,Grunwald Północ,0,2011,2011.1666666666667,10232.788675119717,0,0,0,1,0,0,4
2.0,1.0,45.85,5813347.81,6424747.603,Poznań,ul. Strzeszyńska,67A,,,,,1/1,True,2011-03-21,45.85,Podolany,0,2011,2011.1666666666667,10140.647346965501,0,0,0,1,0,0,23
2.0,1.0,39.72,5813347.81,6424747.603,Poznań,ul. Strzeszyńska,67A,,,,,1/1,True,2011-03-21,39.72,Podolany,0,2011,2011.1666666666667,10345.81568921054,0,0,0,1,0,0,23
3.0,2.0,56.99,5813347.81,6424747.603,Poznań,ul. Strzeszyńska,67A,,,,,1/1,True,2011-03-21,56.99,Podolany,0,2011,2011.1666666666667,9848.115371955722,0,0,0,1,0,0,23
3.0,4.0,87.51,5813325.361,6424729.704,Poznań,ul. Strzeszyńska,67B,,,,,1/1,True,2011-03-18,87.51,Podolany,0,2011,2011.1666666666667,10115.614592690987,0,0,0,1,0,0,23
2.0,3.0,47.04,5813325.361,6424729.704,Poznań,ul. Strzeszyńska,67B,,,,,1/1,True,2011-03-23,47.04,Podolany,0,2011,2011.1666666666667,8666.821743922934,0,0,0,1,0,0,23
