liczba_izb,nr_kondygnacji,calkowita_powierzchnia,wsp_x,wsp_y,adres_miejscowosc,adres_ulica,adres_numer,bud_id,dzialka_id,dzialka_mpzp,dzialka_sposob_uzytkowania,n_udzial_str,is_market_transaction,data_dokumentu,powierzchnia_final,osiedle,ma_pomieszczenia_przynalezne,rok,rok_miesiac_float,cena_za_m2,odl_do_centrum,metry_na_izbe,wibor_3m,srednie_wynagrodzenie,is_pierwotny,is_uzytkowanie_wieczyste,sprzedajacy_firma,sprzedajacy_jst,sprzedajacy_osoba,is_wielorodzinny,osiedle_cat
3.0,2.0,41.93,5807592.326,6424919.211,Poznań,ul. Andrzeja i Władysława Niegolewskich,26,,,,,1/1,True,2022-08-22,41.93,Łazarz,0,2022,2022.5833333333333,10949.922959599333,2.5511094076541467,13.976666666666667,7.04,6556.0,0,0,1,0,0,0,38
3.0,3.0,49.94,5809346.065,6425114.319,Poznań,ul. Stanisława Staszica,14,,,,,1/1,True,2022-04-07,49.94,Jeżyce,0,2022,2022.25,9744.298354185023,2.293890172267742,16.646666666666665,5.48,6523.0,0,0,1,0,0,0,8
4.0,1.0,58.95,5813311.06,6428918.387,Poznań,ul. Czarnucha,11,,,,,1/1,True,2022-11-17,58.95,Naramowice,0,2022,2022.8333333333333,14481.685245394403,5.014908614785329,14.7375,7.43,7102.0,0,0,1,0,0,0,15
3.0,4.0,73.6,5806864.609,6426016.172,Poznań,ul. Jana Umińskiego,25,,,,,1/1,True,2022-04-13,64.5,Wilda,1,2022,2022.25,9732.049079069768,2.1218715742519545,21.5,5.48,6523.0,0,0,1,0,0,0,33
3.0,3.0,54.4,5809173.374,6424473.576,Poznań,ul. Jana Długosza,30a,,,,,1/1,True,2022-10-28,49.6,Jeżyce,1,2022,2022.75,10486.058641935484,2.8641261687566146,16.533333333333335,7.34,7102.0,0,0,1,0,0,0,8
3.0,3.0,44.9,5805179.6,6424767.347,Poznań,ul. Cisowa,14,,,,,1/1,True,2022-04-15,40.4,Świerczewo,1,2022,2022.25,8582.648657425743,4.2192023984659075,13.466666666666667,5.48,6523.0,0,0,1,0,0,0,39
3.0,3.0,49.68000000000001,5809526.315,6425459.547,Poznań,ul. Kościelna,9,,,,,1/1,True,2022-10-27,41.13,Jeżyce,1,2022,2022.75,11918.726356430829,2.0496090436679886,13.71,7.34,7102.0,0,0,1,0,0,0,8
3.0,3.0,60.9,5806179.448,6424401.603,Poznań,ul. Stanisława Knapowskiego,10A,,,,,1/1,True,2022-06-10,54.3,Górczyn,1,2022,2022.4166666666667,10569.297184530387,3.7392963339141536,18.099999999999998,6.85,6523.0,0,0,1,0,0,0,5
3.0,2.0,55.12,5812825.975,6428898.431,Poznań,ul. Karpia,22G,,,,,1/1,True,2022-08-30,55.12,Naramowice,0,2022,2022.5833333333333,8069.347764296082,4.5522539842444765,18.37333333333333,7.04,6556.0,0,0,1,0,0,0,15
2.0,0.0,33.839999999999996,5811500.317,6426016.929,Poznań,ul. Plebańska,10,,,,,1/1,True,2022-07-21,32.97,Winiary,1,2022,2022.5,8340.912985138004,3.1855404507666103,16.485,7.03,6556.0,0,0,1,0,0,0,34
4.0,3.0,55.7,5812470.564,6427501.007,Poznań,os. Wichrowe Wzgórze,34,,,,,1/1,True,2022-11-22,53.0,Nowe Winogrady Północ,1,2022,2022.8333333333333,8076.289138716982,3.903799684026662,13.25,7.43,7102.0,0,0,1,0,0,0,17
2.0,3.0,51.0,5806648.243,6423132.811,Poznań,ul. Promienista,121a,,,,,1/1,True,2022-10-28,51.0,Grunwald Południe,0,2022,2022.75,12190.958958431373,4.566919520066451,25.5,7.34,7102.0,0,0,1,0,0,0,3
3.0,0.0,60.940000000000005,5807051.391,6426669.963,Poznań,ul. św. Jerzego,9A,,,,,1/1,True,2022-06-27,57.38,Wilda,1,2022,2022.4166666666667,9751.91732645521,1.6375084429130602,19.12666666666667,6.85,6523.0,0,0,1,0,0,0,33
4.0,9.0,49.3,5806594.353,6424088.003,Poznań,ul. Górczyńska,40,,,,,1/1,True,2022-09-16,47.3,Górczyn,1,2022,2022.6666666666667,9479.268583509514,3.7507326010546804,11.825,7.16,6556.0,0,0,1,0,0,0,5
4.0,4.0,53.0,5813052.755,6428143.439,Poznań,ul. Sarmacka,12b,,,,,1/1,True,2022-04-08,53.0,Naramowice,0,2022,2022.25,10354.79529237736,4.5629631279299145,13.25,5.48,6523.0,0,0,1,0,0,0,15
2.0,3.0,48.26,5812956.78,6423032.125,Poznań,ul. Tadeusza Mikke,8,,,,,1/1,True,2022-04-22,44.69,,1,2022,2022.25,12440.771111210563,6.0999276104917834,22.345,5.48,6523.0,0,0,1,0,0,0,-1
2.0,2.0,33.5,5809229.262,6423511.79,Poznań,ul. Bukowska,118d,,,,,1/1,True,2022-10-03,33.5,Grunwald Północ,0,2022,2022.75,11421.150987462688,3.819102439749143,16.75,7.34,7102.0,0,0,1,0,0,0,4
2.0,8.0,32.1,5813045.035,6426234.501,Poznań,os. Bolesława Chrobrego,39,,,,,1/1,True,2022-10-10,32.1,Piątkowo,0,2022,2022.75,10690.095032024921,4.590939933472948,16.05,7.34,7102.0,0,0,1,0,0,0,21
3.0,3.0,48.4,5807155.543,6424537.633,Poznań,ul. Józefa Chociszewskiego,24a,,,,,1/1,True,2022-10-07,48.4,Łazarz,0,2022,2022.75,10869.56130909091,3.081999999665023,16.133333333333333,7.34,7102.0,0,0,1,0,0,0,38
2.0,3.0,61.3,5808222.335,6424617.536,Poznań,ul. Wojskowa,7,,,,,1/1,True,2022-11-03,59.15,Łazarz,1,2022,2022.8333333333333,14149.72478106509,2.6797028149177664,29.575,7.43,7102.0,0,0,1,0,0,0,38
5.0,4.0,131.6,5808070.664,6425428.469,Poznań,ul. Śniadeckich,9,,,,,1/1,True,2022-10-11,123.36,Łazarz,1,2022,2022.75,8238.521258106357,1.9129129479946765,24.672,7.34,7102.0,0,0,1,0,0,0,38
3.0,2.0,53.75,5807498.49,6425063.298,Poznań,ul. Andrzeja i Władysława Niegolewskich,10,,,,,1/1,True,2022-10-12,48.44,Łazarz,1,2022,2022.75,5553.708554913295,2.4582934616654533,16.146666666666665,7.34,7102.0,0,0,1,0,0,0,38
4.0,6.0,89.13,5809593.753,6425492.6,Poznań,ul. Kościelna,17,,,,,1/1,True,2022-11-09,89.13,Jeżyce,0,2022,2022.8333333333333,15292.752026926963,2.0530738297585205,22.2825,7.43,7102.0,0,0,1,0,0,0,8
3.0,10.0,37.0,5806633.346,6428785.58,Poznań,os. Powstań Narodowych,37,,,,,1/1,True,2022-04-25,37.0,Rataje,0,2022,2022.25,11148.64464,2.459285846115301,12.333333333333334,5.48,6523.0,0,0,1,0,0,0,24
2.0,5.0,31.4,5807371.738,6424882.913,Poznań,ul. Emilii Sczanieckiej,8A,,,,,1/1,True,2022-11-28,31.4,Łazarz,0,2022,2022.8333333333333,11423.424305732484,2.6761734186817145,15.7,7.43,7102.0,0,0,1,0,0,0,38
1.0,7.0,50.3,5808411.798,6427044.277,Poznań,ul. Piekary,16,,,,,1/1,True,2022-11-10,36.3,Stare Miasto,1,2022,2022.8333333333333,13339.916152066118,0.2809688142710306,36.3,7.43,7102.0,0,0,1,0,0,0,26
2.0,2.0,53.89,5807274.165,6425450.254,Poznań,ul. Marcelego Mottego,2,,,,,1/1,True,2022-04-11,49.52,Łazarz,1,2022,2022.25,10333.985186429725,2.2393081823459977,24.76,5.48,6523.0,0,0,1,0,0,0,38
1.0,2.0,29.4,5814598.765,6426128.914,Poznań,os. Zygmunta Starego,12,,,,,1/1,True,2022-05-10,25.0,Piątkowo,1,2022,2022.3333333333333,13630.429881600001,6.133273825903812,25.0,6.42,6523.0,0,0,1,0,0,0,21
3.0,2.0,33.6,5809746.696,6425709.793,Poznań,ul. Mylna,54,,,,,1/1,True,2022-11-14,32.7,Jeżyce,1,2022,2022.8333333333333,10055.175217125383,1.9554847082446005,10.9,7.43,7102.0,0,0,1,0,0,0,8
3.0,4.0,48.6,5814598.765,6426128.914,Poznań,os. Zygmunta Starego,12,,,,,1/1,True,2022-09-01,45.1,Piątkowo,1,2022,2022.6666666666667,10869.56130909091,6.133273825903812,15.033333333333333,7.16,6556.0,0,0,1,0,0,0,21
1.0,3.0,30.0,5808294.863,6427369.374,Poznań,ul. Rybaki,1,,,,,1/1,True,2022-11-25,30.0,Stare Miasto,0,2022,2022.8333333333333,15942.023253333335,0.2943287649080278,30.0,7.43,7102.0,0,0,1,0,0,0,26
3.0,1.0,49.800000000000004,5814598.765,6426128.914,Poznań,os. Zygmunta Starego,12,,,,,1/1,True,2022-09-26,45.1,Piątkowo,1,2022,2022.6666666666667,7242.8393893747225,6.133273825903812,15.033333333333333,7.16,6556.0,0,0,1,0,0,0,21
2.0,1.0,49.04,5807671.651,6423409.57,Poznań,ul. Księżycowa,5,,,,,1/1,True,2022-11-04,49.04,Grunwald Południe,0,2022,2022.8333333333333,14994.40910603589,3.9683806958927095,24.52,7.43,7102.0,0,0,1,0,0,0,3
2.0,8.0,29.8,5806633.346,6428785.58,Poznań,os. Powstań Narodowych,36,,,,,1/1,True,2022-06-20,29.8,Rataje,0,2022,2022.4166666666667,10431.860853691276,2.459285846115301,14.9,6.85,6523.0,0,0,1,0,0,0,24
2.0,3.0,46.62,5810689.36,6426943.628,Poznań,ul. Żniwna,3a,,,,,1/1,True,2022-10-10,46.62,Stare Winogrady,0,2022,2022.75,10771.637333333334,2.1416565937853296,23.31,7.34,7102.0,0,0,1,0,0,0,27
3.0,2.0,57.6,5808529.304,6424523.629,Poznań,ul. Niecała,2,,,,,1/1,True,2022-10-17,52.7,Łazarz,1,2022,2022.75,10436.428885009487,2.750871874121925,17.566666666666666,7.34,7102.0,0,0,1,0,0,0,38
3.0,9.0,49.4,5812137.323,6426702.154,Poznań,os. Zwycięstwa,19a,,,,,1/1,True,2022-10-31,46.8,Nowe Winogrady Północ,1,2022,2022.75,9452.80224957265,3.609570396442722,15.6,7.34,7102.0,0,0,1,0,0,0,17
3.0,1.0,56.0,5806685.93,6426158.698,Poznań,ul. Fabryczna,5,,,,,1/1,True,2022-10-07,52.4,Wilda,1,2022,2022.75,8168.765731908397,2.192402022457031,17.466666666666665,7.34,7102.0,0,0,1,0,0,0,33
1.0,5.0,33.2,5815003.145,6426652.439,Poznań,os. Stefana Batorego,75,,,,,1/1,True,2022-11-28,30.5,Piątkowo,1,2022,2022.8333333333333,12701.349673967214,6.459770694785638,30.5,7.43,7102.0,0,0,1,0,0,0,21
4.0,4.0,66.8,5811748.996,6426418.618,Poznań,os. Powstańców Warszawy,6,,,,,1/1,True,2022-11-09,62.9,Winiary,1,2022,2022.8333333333333,9504.385882352943,3.288857834196512,15.725,7.43,7102.0,0,0,1,0,0,0,34
2.0,7.0,33.6,5814840.798,6425810.912,Poznań,os. Jana III Sobieskiego,2,,,,,1/1,True,2022-11-09,30.7,Piątkowo Północ,1,2022,2022.8333333333333,11294.430155048862,6.435978515333045,15.35,7.43,7102.0,0,0,1,0,0,0,22
3.0,2.0,37.53,5806611.987,6429081.443,Poznań,os. Powstań Narodowych,40,,,,,1/1,True,2022-09-08,37.53,Rataje,0,2022,2022.6666666666667,10959.344522675194,2.667078020098771,12.51,7.16,6556.0,0,0,1,0,0,0,24
3.0,3.0,59.97,5812865.285,6424945.323,Poznań,ul. Jasielska,14B,,,,,1/1,True,2022-11-07,59.97,Podolany,0,2022,2022.8333333333333,11264.686265799568,4.883035227409177,19.99,7.43,7102.0,0,0,1,0,0,0,23
3.0,1.0,43.4,5811813.196,6426680.516,Poznań,ul. Księcia Mieszka I,20C,,,,,1/1,True,2022-04-19,43.4,Nowe Winogrady Południe,0,2022,2022.25,10882.08384516129,3.2937708339010072,14.466666666666667,5.48,6523.0,0,0,1,0,0,0,16
1.0,2.0,35.6,5813586.856,6428442.199,Poznań,ul. Naramowicka,203i,,,,,1/1,True,2021-04-19,35.6,Naramowice,0,2021,2021.25,10566.068501752809,5.147763563408665,35.6,0.21,5748.0,0,0,1,0,0,0,15
4.0,3.0,70.1,5814176.755,6425738.53,Poznań,os. Władysława Jagiełły,12F,,,,,1/1,True,2021-05-26,70.1,Piątkowo,0,2021,2021.3333333333333,10419.6700114497,5.81000352825576,17.525,0.21,5748.0,0,0,1,0,0,0,21
2.0,2.0,49.02,5812825.975,6428898.431,Poznań,ul. Karpia,22E,,,,,1/1,True,2022-09-09,49.02,Naramowice,0,2022,2022.6666666666667,11854.074818115054,4.5522539842444765,24.51,7.16,6556.0,0,0,1,0,0,0,15
2.0,1.0,69.5,5811957.771,6420725.465,Poznań,ul. Sianowska,35,,,,,1/1,True,2022-03-29,67.9,Krzyżowniki-Smochowice,1,2022,2022.1666666666667,9596.910169072164,7.371531520236903,33.95,4.27,6335.0,0,0,1,0,0,0,12
1.0,0.0,30.4,5814873.171,6427189.26,Poznań,os. Stefana Batorego,41A,,,,,1/1,True,2022-11-23,30.4,Piątkowo,0,2022,2022.8333333333333,11956.517440000001,6.3003813508933195,30.4,7.43,7102.0,0,0,1,0,0,0,21
1.0,2.0,28.17,5807921.787,6426642.8,Poznań,ul. Topolowa,5,,,,,1/1,True,2022-10-12,28.17,Wilda,0,2022,2022.75,13836.793345544906,0.9072759977342482,28.17,7.34,7102.0,0,0,1,0,0,0,33
3.0,9.0,46.42,5806102.686,6426452.194,Poznań,ul. Saperska,10,,,,,1/1,True,2022-11-07,46.42,Wilda,0,2022,2022.8333333333333,8628.680186126669,2.6038137585026173,15.473333333333334,7.43,7102.0,0,0,1,0,0,0,33
2.0,3.0,39.5,5808045.794,6424633.069,Poznań,ul. Wojskowa,3B,,,,,1/1,True,2022-04-01,39.5,Łazarz,0,2022,2022.25,11502.472473924052,2.6932556542996267,19.75,5.48,6523.0,0,0,1,0,0,0,38
4.0,1.0,51.2,5811430.99,6427744.904,Poznań,os. Pod Lipami,15,,,,,1/1,True,2022-10-28,47.6,Nowe Winogrady Południe,1,2022,2022.75,8791.55694117647,2.896144258630229,11.9,7.34,7102.0,0,0,1,0,0,0,16
3.0,4.0,52.79,5808713.098,6427128.268,Poznań,al. Aleje Karola Marcinkowskiego,13,,,,,1/1,True,2022-11-03,44.87,Stare Miasto,1,2022,2022.8333333333333,13856.449897035884,0.2020080788415685,14.956666666666665,7.43,7102.0,0,0,1,0,0,0,26
4.0,10.0,65.1,5804530.274,6428259.978,Poznań,ul. Falista,6,,,,,1/1,True,2022-08-18,61.6,Starołęka-Minikowo-Marlewo,1,2022,2022.5833333333333,8249.220636363638,4.161540290705772,15.4,7.04,6556.0,0,0,1,0,0,0,28
3.0,2.0,42.1,5812954.711,6428884.917,Poznań,ul. Karpia,19A,,,,,1/1,True,2022-04-07,42.1,Naramowice,0,2022,2022.25,8525.763742251782,4.668061663584518,14.033333333333333,5.48,6523.0,0,0,1,0,0,0,15
4.0,5.0,72.5,5808131.468,6424625.139,Poznań,ul. Wojskowa,5,,,,,1/1,True,2022-11-08,70.4,Łazarz,1,2022,2022.8333333333333,16813.85265,2.685613302159798,17.6,7.43,7102.0,0,0,1,0,0,0,38
2.0,7.0,36.39,5810282.87,6424333.877,Poznań,ul. Zofii Nałkowskiej,59,,,,,1/1,True,2022-11-04,36.39,Ogrody,0,2022,2022.8333333333333,15114.036884858477,3.4011193691548587,18.195,7.43,7102.0,0,0,1,0,0,0,19
2.0,1.0,38.01,5809422.43,6425504.161,Poznań,ul. Poznańska,5A,,,,,1/1,True,2022-11-10,38.01,Jeżyce,0,2022,2022.8333333333333,11953.371815837938,1.9631024865472233,19.005,7.43,7102.0,0,0,1,0,0,0,8
2.0,1.0,52.0,5811772.51,6428703.149,Poznań,ul. Hawelańska,6A,,,,,1/1,True,2022-03-17,52.0,Stare Winogrady,0,2022,2022.1666666666667,11496.651384615387,3.503797166494004,26.0,4.27,6335.0,0,0,1,0,0,0,27
4.0,3.0,65.8,5807308.388,6430238.102,Poznań,os. Tysiąclecia,23,,,,,1/1,True,2022-06-09,62.9,Chartowo,1,2022,2022.4166666666667,8363.85957647059,3.222604712160207,15.725,6.85,6523.0,0,0,1,0,0,0,1
1.0,3.0,23.74,5809576.625,6425581.001,Poznań,ul. Kościelna,24A,,,,,1/1,True,2022-11-03,23.74,Jeżyce,0,2022,2022.8333333333333,15361.153408593094,1.9680661749448436,23.74,7.43,7102.0,0,0,1,0,0,0,8
2.0,6.0,43.93,5806286.08,6424656.361,Poznań,ul. Górki,19G,,,,,1/1,True,2022-03-11,43.93,Górczyn,0,2022,2022.1666666666667,9770.97600946961,3.4762718330427824,21.965,4.27,6335.0,0,0,1,0,0,0,5
2.0,7.0,44.910000000000004,5805880.326,6427972.325,Poznań,ul. Rataje,166B,,,,,1/1,True,2022-10-31,39.99,Rataje,1,2022,2022.75,14769.991536284071,2.782066049481824,19.995,7.34,7102.0,0,0,1,0,0,0,24
3.0,3.0,29.0,5808452.99,6423325.848,Poznań,ul. Marcelińska,76,,,,,1/1,True,2022-11-07,29.0,Grunwald Południe,0,2022,2022.8333333333333,12368.811144827587,3.9501344952503383,9.666666666666666,7.43,7102.0,0,0,1,0,0,0,3
3.0,0.0,58.22,5813871.909,6428227.529,Poznań,ul. Jasna Rola,34C,,,,,1/1,True,2022-11-16,58.22,Naramowice,0,2022,2022.8333333333333,6161.0361250429405,5.383636354616373,19.406666666666666,7.43,7102.0,0,0,1,0,0,0,15
2.0,4.0,35.3,5805714.38,6426336.914,Poznań,ul. Saperska,32A,,,,,1/1,True,2022-02-25,35.3,Wilda,0,2022,2022.0833333333333,12193.615519546744,3.0086846156089093,17.65,3.33,6335.0,0,0,1,0,0,0,33
3.0,5.0,52.6,5805610.445,6426290.849,Poznań,ul. Saperska,36B,,,,,1/1,True,2022-06-15,52.6,Wilda,0,2022,2022.4166666666667,11592.82109201521,3.1218186126695033,17.533333333333335,6.85,6523.0,0,0,1,0,0,0,33
5.0,1.0,134.64,5809470.98,6419444.997,Poznań,ul. Marii Szmytówny,10,,,,,1/1,True,2022-10-19,134.64,Ławica,0,2022,2022.75,7937.470504881998,7.880439387021612,26.927999999999997,7.34,7102.0,0,0,1,0,0,0,37
3.0,11.0,39.599999999999994,5806610.951,6424003.134,Poznań,ul. Górczyńska,44,,,,,1/1,True,2022-11-25,37.3,Górczyn,1,2022,2022.8333333333333,12180.902485790886,3.814523299825642,12.433333333333332,7.43,7102.0,0,0,1,0,0,0,5
3.0,1.0,37.2,5808588.522,6423136.975,Poznań,ul. Swoboda,66a,,,,,1/1,True,2022-11-16,37.2,Grunwald Północ,0,2022,2022.8333333333333,8099.576330322579,4.137200819312013,12.4,7.43,7102.0,0,0,1,0,0,0,4
3.0,2.0,54.6,5813809.06,6428235.793,Poznań,ul. Bolka,2,,,,,1/1,True,2022-11-17,54.6,Naramowice,0,2022,2022.8333333333333,11058.683712820513,5.323279003728515,18.2,7.43,7102.0,0,0,1,0,0,0,15
3.0,2.0,53.9,5806549.503,6426378.559,Poznań,ul. Mariana Langiewicza,20,,,,,1/1,True,2022-06-29,53.9,Wilda,0,2022,2022.4166666666667,10647.733527272729,2.2131613444864024,17.966666666666665,6.85,6523.0,0,0,1,0,0,0,33
3.0,0.0,47.2,5807782.303,6426811.947,Poznań,ul. Różana,4,,,,,1/1,True,2022-07-07,46.5,Wilda,1,2022,2022.5,10927.99981075269,0.9161896215679566,15.5,7.03,6556.0,0,0,1,0,0,0,33
1.0,1.0,29.2,5808779.46,6426740.842,Poznań,ul. Kazimierza Kantaka,4,,,,,1/1,True,2022-09-12,29.2,Stare Miasto,0,2022,2022.6666666666667,11874.623484931508,0.571744618007222,29.2,7.16,6556.0,0,0,1,0,0,0,26
3.0,5.0,68.13,5806946.545,6431663.613,Poznań,ul. Stefanii Wołynki,3C,,,,,1/1,True,2021-12-30,59.57,Chartowo,1,2021,2021.9166666666667,9413.152099237841,4.68123217578208,19.856666666666666,2.35,6177.0,0,0,1,0,0,0,1
4.0,5.0,59.3,5806610.951,6424003.134,Poznań,ul. Górczyńska,44,,,,,1/1,True,2022-07-27,57.4,Górczyn,1,2022,2022.5,7915.464507317074,3.814523299825642,14.35,7.03,6556.0,0,0,1,0,0,0,5
2.0,2.0,40.64,5807892.46,6428855.834,Poznań,ul. Polanka,2,,,,,1/1,True,2022-08-31,40.64,Rataje,0,2022,2022.5833333333333,11084.812590390002,1.7220213069655108,20.32,7.04,6556.0,0,0,1,0,0,0,24
3.0,1.0,50.83,5812895.09,6429204.443,Poznań,ul. Karpia,29D,,,,,1/1,True,2022-10-12,50.83,Naramowice,0,2022,2022.75,11502.532024709819,4.733220412739657,16.94333333333333,7.34,7102.0,0,0,1,0,0,0,15
4.0,1.0,96.92,5808137.122,6424886.53,Poznań,ul. Artura Grottgera,10,,,,,1/1,True,2022-10-20,77.22,Łazarz,1,2022,2022.75,8903.130701890703,2.427143352610856,19.305,7.34,7102.0,0,0,1,0,0,0,38
2.0,1.0,58.849999999999994,5808222.335,6424617.536,Poznań,ul. Wojskowa,7,,,,,1/1,True,2022-11-03,56.66,Łazarz,1,2022,2022.8333333333333,14771.553490998942,2.6797028149177664,28.33,7.43,7102.0,0,0,1,0,0,0,38
3.0,2.0,104.0,5810650.556,6425473.31,Poznań,ul. Wołyńska,6,,,,,1/1,True,2022-10-31,65.6,Sołacz,1,2022,2022.75,8328.84443366927,2.7491370397664454,21.866666666666664,7.34,7102.0,0,0,1,0,0,0,25
2.0,4.0,35.3,5808689.316,6426692.65,Poznań,ul. Święty Marcin,57,,,,,1/1,True,2022-11-08,35.3,Stare Miasto,0,2022,2022.8333333333333,10838.769350708217,0.5929463794212487,17.65,7.43,7102.0,0,0,1,0,0,0,26
4.0,4.0,78.9,5812825.975,6428898.431,Poznań,ul. Karpia,22E,,,,,1/1,True,2022-07-22,75.9,Naramowice,1,2022,2022.5,8306.550258382082,4.5522539842444765,18.975,7.03,6556.0,0,0,1,0,0,0,15
2.0,1.0,42.08,5813945.157,6428235.119,Poznań,ul. Jasna Rola,36K,,,,,1/1,True,2022-11-29,42.08,Naramowice,0,2022,2022.8333333333333,12359.993076045628,5.45707353876254,21.04,7.43,7102.0,0,0,1,0,0,0,15
4.0,2.0,77.28,5812825.975,6428898.431,Poznań,ul. Karpia,22E,,,,,1/1,True,2022-11-10,75.18,Naramowice,1,2022,2022.8333333333333,5709.4835873370575,4.5522539842444765,18.795,7.43,7102.0,0,0,1,0,0,0,15
2.0,5.0,42.97,5812825.975,6428898.431,Poznań,ul. Karpia,22G,,,,,1/1,True,2022-07-14,42.97,Naramowice,0,2022,2022.5,13690.031604561324,4.5522539842444765,21.485,7.03,6556.0,0,0,1,0,0,0,15
3.0,1.0,55.06,5812825.975,6428898.431,Poznań,ul. Karpia,22F,,,,,1/1,True,2022-08-16,55.06,Naramowice,0,2022,2022.5833333333333,12267.048132684346,4.5522539842444765,18.353333333333335,7.04,6556.0,0,0,1,0,0,0,15
3.0,5.0,54.18,5810571.763,6426117.59,Poznań,ul. gen. Stanisława Maczka,12,,,,,1/1,True,2022-12-06,50.45,Winiary,1,2022,2022.9166666666667,9195.49805098117,2.3089467047970174,16.816666666666666,7.11,7102.0,0,0,1,0,0,0,34
2.0,2.0,32.699999999999996,5814588.895,6425128.748,Poznań,ul. Królewska,47,,,,,1/1,True,2022-11-24,27.4,Piątkowo,1,2022,2022.8333333333333,12654.70823941606,6.3866567236346246,13.7,7.43,7102.0,0,0,1,0,0,0,21
3.0,14.0,46.8,5813536.394,6426380.275,Poznań,os. Bolesława Chrobrego,26,,,,,1/1,True,2022-11-04,46.8,Piątkowo,0,2022,2022.8333333333333,8175.396540170942,5.042886096138781,15.6,7.43,7102.0,0,0,1,0,0,0,21
3.0,4.0,68.63,5808112.365,6422302.601,Poznań,ul. Ptasia,18C,,,,,1/1,True,2022-10-06,68.63,Ławica,0,2022,2022.75,14024.47404808393,4.992874703468573,22.876666666666665,7.34,7102.0,0,0,1,0,0,0,37
3.0,3.0,50.199999999999996,5806878.525,6422843.819,Poznań,ul. Jugosłowiańska,50b,,,,,1/1,True,2022-11-17,49.3,Grunwald Południe,1,2022,2022.8333333333333,9361.492356673429,4.743446672025193,16.433333333333334,7.43,7102.0,0,0,1,0,0,0,3
5.0,2.0,77.56,5809534.52,6425671.953,Poznań,ul. Poznańska,24,,,,,1/1,True,2022-11-15,77.56,Jeżyce,0,2022,2022.8333333333333,8016.2313935018055,1.8683828652314465,15.512,7.43,7102.0,0,0,1,0,0,0,8
3.0,6.0,72.1,5807892.46,6428855.834,Poznań,ul. Polanka,2,,,,,1/1,True,2022-09-20,72.1,Rataje,0,2022,2022.6666666666667,11608.269359223303,1.7220213069655108,24.03333333333333,7.16,6556.0,0,0,1,0,0,0,24
4.0,2.0,50.6,5811376.389,6427833.042,Poznań,os. Pod Lipami,7,,,,,1/1,True,2022-11-17,47.6,Nowe Winogrady Południe,1,2022,2022.8333333333333,8917.150611764706,2.8582031729025923,11.9,7.43,7102.0,0,0,1,0,0,0,16
3.0,3.0,53.54,5811833.105,6428737.562,Poznań,ul. Hawelańska,6C,,,,,1/1,True,2022-09-16,53.54,Stare Winogrady,0,2022,2022.6666666666667,11813.593062682108,3.5731649575540643,17.846666666666668,7.16,6556.0,0,0,1,0,0,0,27
4.0,5.0,68.33,5812985.465,6429323.497,Poznań,ul. Karpia,29J,,,,,1/1,True,2022-11-18,65.98,Naramowice,1,2022,2022.8333333333333,12639.695232494696,4.864821483000235,16.495,7.43,7102.0,0,0,1,0,0,0,15
3.0,4.0,57.9,5811397.677,6425607.303,Poznań,ul. Bonin,25,,,,,1/1,True,2022-04-29,55.8,Winiary,1,2022,2022.25,9556.642971756273,3.2795015157023335,18.599999999999998,5.48,6523.0,0,0,1,0,0,0,34
2.0,3.0,36.1,5812855.165,6429225.937,Poznań,ul. Karpia,29B,,,,,1/1,True,2022-10-01,32.71,Naramowice,1,2022,2022.75,13012.901891287069,4.705669025297699,16.355,7.34,7102.0,0,0,1,0,0,0,15
2.0,1.0,54.85,5806943.72,6431523.751,Poznań,ul. Florentyny Luboińskiej,5,,,,,1/1,True,2022-04-27,54.85,Chartowo,0,2022,2022.25,11771.229567183229,4.551357694229643,27.425,5.48,6523.0,0,0,1,0,0,0,1
3.0,1.0,61.339999999999996,5812855.165,6429225.937,Poznań,ul. Karpia,29B,,,,,1/1,True,2022-09-15,58.44,Naramowice,1,2022,2022.6666666666667,13196.361650924026,4.705669025297699,19.48,7.16,6556.0,0,0,1,0,0,0,15
3.0,6.0,49.699999999999996,5812056.485,6426727.902,Poznań,os. Zwycięstwa,18,,,,,1/1,True,2022-04-25,46.8,Nowe Winogrady Północ,1,2022,2022.25,11036.78532923077,3.5256962079867726,15.6,5.48,6523.0,0,0,1,0,0,0,17
2.0,8.0,29.79,5811833.105,6428737.562,Poznań,ul. Hawelańska,6E,,,,,1/1,True,2022-04-21,29.79,Stare Winogrady,0,2022,2022.25,12642.84321450151,3.5731649575540643,14.895,5.48,6523.0,0,0,1,0,0,0,27
2.0,2.0,39.65,5809422.43,6425504.161,Poznań,ul. Poznańska,5A,,,,,1/1,True,2022-11-09,38.74,Jeżyce,1,2022,2022.8333333333333,10030.635436241611,1.9631024865472233,19.37,7.43,7102.0,0,0,1,0,0,0,8
1.0,4.0,27.89,5811772.51,6428703.149,Poznań,ul. Hawelańska,6B,,,,,1/1,True,2022-09-30,27.89,Stare Winogrady,0,2022,2022.6666666666667,14104.31781197562,3.503797166494004,27.89,7.16,6556.0,0,0,1,0,0,0,27
2.0,2.0,47.28,5809044.593,6424776.298,Poznań,ul. Polna,50,,,,,1/1,True,2022-11-04,45.89,Jeżyce,1,2022,2022.8333333333333,11594.356637175855,2.541911469362743,22.945,7.43,7102.0,0,0,1,0,0,0,8
